cohort,bdchm_label,phv,phs,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,participantidphv,associatedvisit,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good
"mesa","hypertension","phv00085233","phs000209","pht001116","hypertension: self-report","","Condition","hyperten","","OMOP:320128","phv00084441","MESA CLASSIC EXAM 1","phv00084442","","","",,1,1,,0,0,0
"fhs","taking diuretics","phv00009183","phs000007","pht000034","thiazide/k-sparing diuretics","","DrugExposure","tak_diuret","","OMOP:21601461","phv00009579","FHS OFFSPRING EXAM 5","","","","",,1,1,,0,0,0
"aric","taking ace inhibitors","phv00512211","phs000280","pht012814","angiotensin converting enzyme inhibitor in past 4 weeks - using medi-span gpi code [cohort visit derived variables. visit 5]","","DrugExposure","tak_aceinhib","","OMOP:21601784","phv00512039","ARIC EXAM 5","phv00512050","","","",,1,1,,0,0,0
"mesa","hypertension treatment","phv00084459","phs000209","pht001116","hypertension by jnc vi (1997) criteria","","DrugExposure","hypert_trt","","OMOP:4015732","phv00084441","MESA CLASSIC EXAM 1","phv00084442","","","",,1,1,,0,0,0
"aric","pacemaker implant status","phv00206911","phs000280","pht004102","q50 - interventions: biventricular pacemaker (crt) [heart failure hospital record abstraction form, hfa]","","Procedure","pacem_stat","","OMOP:45772840","phv00207055","ARIC HOSPITAL FORM","","","","",,1,1,,0,0,0
"fhs","valvular heart disease","phv00276879","phs000007","pht006018","valvular heart disease level","","Condition","valv_hrtdis","","OMOP:4281749","phv00276803","FHS ORIGINAL, OFFSPRING, GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 1, OMNI 2 CASE REVIEW","","","","",,1,1,,0,0,0
"fhs","diabetes","phv00080832","phs000007","pht000040","current diabetes status (using 200 mg/dl), exam 4","","Condition","diabetes","","OMOP:201820","phv00010783","FHS ORIGINAL EXAM 1-28","","","","",,1,1,,0,0,0
"fhs","taking centrally acting agents","phv00005581","phs000007","pht000025","medication use: methyldopa (aldomet)","","DrugExposure","tak_cenactag","","OMOP:21602722","phv00006030","FHS ORIGINAL EXAM 23","","","","",,1,1,,0,0,0
"aric","history of cardiovascular disease","phv00207050","phs000280","pht004102","section 5: diagnostic tests. congestive heart failure/ pulmonary vascular congestion [heart failure hospital record abstraction form, hfa]","","Condition","hist_cvd","","OMOP:134057","phv00207055","ARIC HOSPITAL FORM","","","","",,1,1,,0,0,0
"whi","venous thromboembolism","phv00193697","phs000200","pht003414","f33 outpatient dvt or pe","","Condition","ven_thromb","","OMOP:4327889","phv00193686","WHI EXTENSION STUDY 2 SRC","","","","",,1,1,,0,0,0
"fhs","history of heart disease","phv00251032","phs000007","pht004814","clinical diagnostic impression - part i - other heart diagnoses first examiners opinions: rheumatic heart disease","","Condition","hist_hrtdis","","OMOP:321588","phv00250718","FHS OMNI 1 EXAM 2","","","","",,1,1,,0,0,0
"chs","stroke","phv00108597","phs000287","pht001493","new stroke","","Condition","stroke","","OMOP:4212690","phv00108303","CHS YEAR 7","","","","",,1,1,,0,0,0
"chs","taking vasodilators","phv00105086","phs000287","pht001489","vasodilators with diuretics, a mixed gro","","DrugExposure","tak_vasodil","","OMOP:21601560","phv00104468","CHS YEAR 4","","","","",,1,1,,0,0,0
"fhs","sex","phv00024071","phs000007","pht000183","gender","","Demography","sex","","OMOP:3046965","phv00024068","FHS SHARE","","","","",,1,1,,0,0,0
"chs","venous thromboembolism","phv00109391","phs000287","pht001494","had deep vein thrombosis","","Condition","ven_thromb","","OMOP:4327889","phv00109056","CHS YEAR 8","","","","",,1,1,,0,0,0
"aric","hypertension treatment","phv00204858","phs000280","pht004064","visit 3, hypertension medications, definition 1 [cohort. visit 3]","","DrugExposure","hypert_trt","","OMOP:4015732","phv00204919","ARIC EXAM 3","phv00204871","","","",,1,1,,0,0,0
"chs","fruit consumption","phv00105754","phs000287","pht001490","how often do you use canned fruits","","","","","","phv00105099","CHS YEAR 5 NEW","","","","",,1,,,0,0,0
"fhs","hypertension treatment","phv00369977","phs000007","pht007777","treated for hypertension, exam 6","","DrugExposure","hypert_trt","","OMOP:4015732","phv00369651","FHS ORIGINAL EXAM 1-32","","","","",,1,1,,0,0,0
"mesa","fruit consumption","phv00218767","phs000209","pht004317","food group 1 : fruit","","","","","","phv00218303","MESA DIET EXAM 5","","","","",,1,,,0,0,0
"chs","cigarette smoking","phv00106200","phs000287","pht001490","how many did you smoke per day on aver.","","Observation","cig_smok","","OMOP:4282779","phv00105099","CHS YEAR 5 NEW","","","","",,1,1,,0,0,0
"whi","cause of death","phv00193550","phs000200","pht003409","f124 coronary subclass","","Person","cause_of_death","","OMOP:4083743","phv00193529","WHI DEATH 124","","","","",,1,1,,0,0,0
"mesa","sex","phv00082643","phs000209","pht001111","gender","","Demography","sex","","OMOP:3046965","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,1,,0,0,0
"mesa","hypertension treatment","phv00082997","phs000209","pht001111","hypertension: self-report","","DrugExposure","hypert_trt","","OMOP:4015732","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,1,,0,0,0
"fhs","obesity","phv00003241","phs000007","pht000019","non-cardiovascular diagnosis: obesity","","Condition","obesity","","OMOP:433736","phv00003261","FHS ORIGINAL EXAM 17","","","","",,1,1,,0,0,0
"mesa","taking calcium channel blockers","phv00086504","phs000209","pht001119","amlodipine","","DrugExposure","tak_calchanblk","","OMOP:4159947","phv00086258","MESA CLASSIC EXAM 3","phv00086259","","","",,1,1,,0,0,0
"fhs","cause of death","phv00190829","phs000007","pht003317","death due to cardiovascular disease (cvd)","","Person","cause_of_death","","OMOP:4083743","phv00190826","FHS SURVIVAL ORIGINAL, OFFSPRING, GENERATION 3, NEW OFFSPRING SPOUSE, OMNI1, OMNI 2","","","","",,1,1,,0,0,0
"mesa","asthma","phv00083765","phs000209","pht001114","asthma","","Condition","asthma","","OMOP:4308356","phv00083675","MESA LUNG SPIROMETRY","phv00083687","","","",,1,1,,0,0,0
"chs","taking non statin medication","phv00107391","phs000287","pht001491","fibrates","","DrugExposure","tak_nstat_med","","","phv00106520","CHS YEAR 5 OLD","","","","",,1,,,0,0,0
"chs","taking medication for diabetes","phv00108629","phs000287","pht001493","taking meds for diabetes","","DrugExposure","tak_med_diab","","OMOP:21600765","phv00108303","CHS YEAR 7","","","","",,1,1,,0,0,0
"mesa","copd","phv00083720","phs000209","pht001114","copd - 2005 pft","","Condition","copd","","OMOP:44788836","phv00083675","MESA LUNG SPIROMETRY","phv00083687","","","",,1,1,,0,0,0
"mesa","taking calcium channel blockers","phv00083110","phs000209","pht001111","immediate-release diltiazem","","DrugExposure","tak_calchanblk","","OMOP:4159947","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,1,,0,0,0
"fhs","taking non statin medication","phv00004976","phs000007","pht000024","medication use: anti cholesterol drugs (other)","","DrugExposure","tak_nstat_med","","","phv00005557","FHS ORIGINAL EXAM 22","","","","",,1,,,0,0,0
"mesa","copd","phv00083824","phs000209","pht001114","copd - spouse","","Condition","copd","","OMOP:44788836","phv00083675","MESA LUNG SPIROMETRY","phv00083687","","","",,1,1,,0,0,0
"cardia","history of myocardial infarction","phv00117946","phs000285","pht001749","heart attack? - mon 96","","Condition","hist_my_inf","","OMOP:1340204","phv00117898","CARDIA YEAR 7","","","","",,1,1,,0,0,0
"mesa","copd","phv00083828","phs000209","pht001114","copd - father","","Condition","copd","","OMOP:44788836","phv00083675","MESA LUNG SPIROMETRY","phv00083687","","","",,1,1,,0,0,0
"fhs","cigarette smoking","phv00254043","phs000007","pht005140","medical history - smoking-cigarettes: do you now smoke cigarettes (as of 1 month ago)?","","Observation","cig_smok","","OMOP:4282779","phv00254010","FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4","","","","",,1,1,,0,0,0
"mesa","copd","phv00083484","phs000209","pht001112","copd - gold","","Condition","copd","","OMOP:44788836","phv00083440","MESA AIR SPIROMETRY","phv00083452","","","",,1,1,,0,0,0
"chs","taking non statin medication","phv00104429","phs000287","pht001488","niacin and nicotinic acid","","DrugExposure","tak_nstat_med","","","phv00103781","CHS YEAR 3","","","","",,1,,,0,0,0
"chs","stroke","phv00109373","phs000287","pht001494","number times hospitalized for tia","","Condition","stroke","","OMOP:4212690","phv00109056","CHS YEAR 8","","","","",,1,1,,0,0,0
"aric","hypertension treatment","phv00507343","phs000280","pht012504","hypertension medications in past 4 weeks: self-reported [visit 7/ncs derived variable dataset. derive71]","","DrugExposure","hypert_trt","","OMOP:4015732","phv00507300","ARIC EXAM 7","phv00507307","","","",,1,1,,0,0,0
"cardia","sex","phv00113716","phs000285","pht001589","sex (verified at exam 2)","","Demography","sex","","OMOP:3046965","","","","","","",,,1,,0,0,0
"mesa","copd","phv00083602","phs000209","pht001112","copd - mother","","Condition","copd","","OMOP:44788836","phv00083440","MESA AIR SPIROMETRY","phv00083452","","","",,1,1,,0,0,0
"mesa","copd","phv00083545","phs000209","pht001112","copd","","Condition","copd","","OMOP:44788836","phv00083440","MESA AIR SPIROMETRY","phv00083452","","","",,1,1,,0,0,0
"aric","sex","phv00512052","phs000280","pht012814","sex (from ftra22) [cohort visit derived variables. visit 5]","","Demography","sex","","OMOP:3046965","phv00512039","ARIC EXAM 5","phv00512050","","","",,1,1,,0,0,0
"mesa","copd","phv00083485","phs000209","pht001112","copd - 2005 pft","","Condition","copd","","OMOP:44788836","phv00083440","MESA AIR SPIROMETRY","phv00083452","","","",,1,1,,0,0,0
"aric","copd","phv00206784","phs000280","pht004102","section 3: medical history. respiratory. chronic bronchitis/copd [heart failure hospital record abstraction form, hfa]","","Condition","copd","","OMOP:44788836","phv00207055","ARIC HOSPITAL FORM","","","","",,1,1,,0,0,0
"jhs","lvh from ekg","phv00402049","phs000286","pht008746","hrvcvolt - cornell voltage criteria [visit 1]","","Condition","lvh_ekg","","OMOP:4065282","phv00402039","JHS EXAM 1","","","","",,1,1,,0,0,0
"fhs","asthma","phv00005912","phs000007","pht000025","clinical diagnostic impression- asthma","","Condition","asthma","","OMOP:4308356","phv00006030","FHS ORIGINAL EXAM 23","","","","",,1,1,,0,0,0
"chs","family history of stroke","phv00105101","phs000287","pht001490","family history of stroke","","Condition","fam_stroke","","OMOP:4169009","phv00105099","CHS YEAR 5 NEW","","","","",,1,1,,0,0,0
"mesa","taking diuretics","phv00083116","phs000209","pht001111","thiazide diuretics without k-sparing agents","","DrugExposure","tak_diuret","","OMOP:21601461","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,1,,0,0,0
"mesa","taking non statin medication","phv00175360","phs000209","pht003086","fibrates","","DrugExposure","tak_nstat_med","","","phv00174584","MESA AIR EXAM 5","","","","",,1,,,0,0,0
"whi","history of myocardial infarction","phv00193169","phs000200","pht003407","clinical mi","","Condition","hist_my_inf","","OMOP:1340204","phv00193141","WHI OUTCOMES - CLINICAL TRIALS + OBSERVATIONAL STUDY ADJUDICATED","","","","",,1,1,,0,0,0
"fhs","lvh from ekg","phv00277154","phs000007","pht006027","definite left ventricular hypertrophy, exam 9","","Condition","lvh_ekg","","OMOP:4065282","","","","","","",,1,1,,0,0,0
"mesa","taking ace inhibitors","phv00083083","phs000209","pht001111","ace inhibitors without diuretics","","DrugExposure","tak_aceinhib","","OMOP:21601784","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,1,,0,0,0
"mesa","taking non statin medication","phv00083114","phs000209","pht001111","fibrates","","DrugExposure","tak_nstat_med","","","phv00082638","MESA AIR EXAM","phv00082639","","","",,1,,,0,0,0
"fhs","asthma","phv00274870","phs000007","pht006007","clinical diagnostic impression - asthma","","Condition","asthma","","OMOP:4308356","phv00274708","FHS ORIGINAL EXAM 31","","","","",,1,1,,0,0,0
"fhs","taking vasodilators","phv00055380","phs000007","pht000395","vasodilators and diuretics (including alphad)","","DrugExposure","tak_vasodil","","OMOP:21601560","phv00056635","FHS OFFSPRING OR OMNI 1 SHHS EXAM 1","","","","",,1,1,,0,0,0
"fhs","hypertension treatment","phv00369992","phs000007","pht007777","treated for hypertension, exam 21","","DrugExposure","hypert_trt","","OMOP:4015732","phv00369651","FHS ORIGINAL EXAM 1-32","","","","",,1,1,,0,0,0
"cardia","venous thromboembolism","phv00121563","phs000285","pht001871","dvt based on pos venogram","","Condition","ven_thromb","","OMOP:4327889","phv00121473","CARDIA MEDICAL HISTORY","","","","",,1,1,,0,0,0
"chs","taking vasodilators","phv00103137","phs000287","pht001475","vasodilators, a mixed group","","DrugExposure","tak_vasodil","","OMOP:21601560","phv00102174","CHS YEAR 11","phv00102583","","","",,1,1,,0,0,0
"aric","history of myocardial infarction","phv00215717","phs000280","pht004231","major q wave abnormalities [old myocardial infarcion (mi)] [ecg data. visit 1]","","Condition","hist_my_inf","","OMOP:1340204","phv00216043","ARIC EXAM 1","","","","",,1,1,,0,0,0
"fhs","stroke","phv00273897","phs000007","pht006005","if tia/stroke: hospitalized or saw m.d.","","Condition","stroke","","OMOP:4212690","phv00273700","FHS NEW OFFSPRING SPOUSE EXAM 1","","","","",,1,1,,0,0,0
"chs","hypertension","phv00105909","phs000287","pht001490","doctor told you had high blood pressure","","Condition","hyperten","","OMOP:320128","phv00105099","CHS YEAR 5 NEW","","","","",,1,1,,0,0,0
"whi","peripheral arterial disease","phv00193102","phs000200","pht003406","ultrasonography or angiography","","Condition","pad","","OMOP:3654996","phv00193046","WHI CAD 121","","","","",,1,1,,0,0,0
"aric","history of myocardial infarction","phv00507335","phs000280","pht012504","md diagnosed myocardial infarction [visit 7/ncs derived variable dataset. derive71]","","Condition","hist_my_inf","","OMOP:1340204","phv00507300","ARIC EXAM 7","phv00507307","","","",,1,1,,0,0,0
"fhs","diabetes","phv00010788","phs000007","pht000041","history of diabetes, exam 5","","Condition","diabetes","","OMOP:201820","phv00010804","FHS OFFSPRING EXAM 1-10, OMNI 1 EXAM 1-5","","","","",,1,1,,0,0,0
"aric","stroke","phv00203941","phs000280","pht004053","q28g. mentioned during stay: stroke [hospital abstraction form. hra. version f]","","Condition","stroke","","OMOP:4212690","phv00204295","ARIC HOSPITAL FORM","","","","",,1,1,,0,0,0
"chs","taking diuretics","phv00103144","phs000287","pht001475","any diuretic","","DrugExposure","tak_diuret","","OMOP:21601461","phv00102174","CHS YEAR 11","phv00102583","","","",,1,1,,0,0,0
"chs","race","phv00105645","phs000287","pht001490","race","","Demography","race","","OMOP:4013886","phv00105099","CHS YEAR 5 NEW","","","","",,1,1,,0,0,0
"chs","hypertension","phv00103268","phs000287","pht001478","told by md you had high blood pressure","","Condition","hyperten","","OMOP:320128","phv00103260","CHS YEAR 13","phv00103311","","","",,1,1,,0,0,0
"aric","carotid plaque","phv00204889","phs000280","pht004064","plaque/shadowing in right internal carotid [cohort. visit 3]","","Condition","carotid_plaque","","OMOP:4102124","phv00204919","ARIC EXAM 3","phv00204871","","","",,1,1,,0,0,0
"fhs","taking vasodilators","phv00006867","phs000007","pht000028","cardiovascular medications: peripheral vasodilators (hydralazine, minoxidil, etc)","","DrugExposure","tak_vasodil","","OMOP:21601560","phv00007095","FHS ORIGINAL EXAM 26","","","","",,1,1,,0,0,0
"whi","angina","phv00193092","phs000200","pht003406","angina based on ecg sts","","Condition","angina","","OMOP:321318","phv00193046","WHI CAD 121","","","","",,1,1,,0,0,0
"chs","stroke","phv00109365","phs000287","pht001494","new stroke","","Condition","stroke","","OMOP:4212690","phv00109056","CHS YEAR 8","","","","",,1,1,,0,0,0
"aric","history of heart failure","phv00512148","phs000280","pht012814","visit 5 prevalent heart failure (hfrc recommended definition as of 2018) [cohort visit derived variables. visit 5]","","Condition","hist_hrtfail","","OMOP:316139","phv00512039","ARIC EXAM 5","phv00512050","","","",,1,1,,0,0,0
"chs","taking insulin","phv00105050","phs000287","pht001489","insulins","","DrugExposure","tak_insulin","","OMOP:45882625","phv00104468","CHS YEAR 4","","","","",,1,1,,0,0,0
"fhs","venous thromboembolism","phv00460989","phs000007","pht004813","have you ever had a pulmonary embolus (blood clot in lungs)","","Condition","ven_thromb","","OMOP:4327889","","","","","","",,,1,,0,0,0
"mesa","history of coronary artery bypass graft","phv00176173","phs000209","pht003091","coronary bypass at any time in the past?","","Procedure","hist_cor_bypg","","OMOP:4336464","phv00176007","MESA CLASSIC EXAM 5","","","","",,1,1,,0,0,0
