bdchm_entity,bdchm_label,bdchm_varname,pht,phv,phs,onto_id,var_desc,cohort,bdchm_unit,associatedvisit,associatedvisit_expr,exam_num,participantidphv,ageinyearsphv,ageinyears_expr,contextvars_notes,var_units,has_pht,has_visit,has_age,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good,conversion_rule,source_unit,target_unit,equivalent_units,case_stmt,has_visit_expr
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069061,phs000007,OMOP:4042886,derived field: servings per week - tofu or soybeans,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070092,phs000007,OMOP:4042886,"derived field: servings per week - carrots, cooked",fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068506,phs000007,OMOP:4042886,derived field: servings per week - yams/sweet potatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158460,phs000007,OMOP:4042886,derived field: servings per week - beets,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158435,phs000007,OMOP:4042886,derived field: servings per week - tomatoes,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068500,phs000007,OMOP:4042886,derived field: servings per week - corn,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070101,phs000007,OMOP:4042886,"derived field: servings per week - spinach, raw",fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158454,phs000007,OMOP:4042886,"derived field: servings per week - spinach, cooked",fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070091,phs000007,OMOP:4042886,"derived field: servings per week - carrots, raw",fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070088,phs000007,OMOP:4042886,derived field: servings per week - cabbage/cole slaw,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157655,phs000007,OMOP:4042886,derived field: servings per week - romaine/leaf lettuce,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158461,phs000007,OMOP:4042886,derived field: servings per week - alfalfa sprouts,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157633,phs000007,OMOP:4042886,derived field: servings per week - tomato juice,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068491,phs000007,OMOP:4042886,derived field: servings per week - red chili sauce,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070081,phs000007,OMOP:4042886,derived field: servings per week - tomatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069057,phs000007,OMOP:4042886,derived field: servings per week - tomatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069078,phs000007,OMOP:4042886,derived field: servings per week - kale/mustard/chard,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068488,phs000007,OMOP:4042886,derived field: servings per week - tomatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068503,phs000007,OMOP:4042886,derived field: servings per week - beans/lentils,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068489,phs000007,OMOP:4042886,derived field: servings per week - tomato juice,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068496,phs000007,OMOP:4042886,derived field: servings per week - cauliflower,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070104,phs000007,OMOP:4042886,derived field: servings per week - romaine/leaf lettuce,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158448,phs000007,OMOP:4042886,derived field: servings per week - peas/lima beans,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158440,phs000007,OMOP:4042886,derived field: servings per week - string beans,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070102,phs000007,OMOP:4042886,derived field: servings per week - kale/mustard/chard,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070082,phs000007,OMOP:4042886,derived field: servings per week - tomato juice,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069072,phs000007,OMOP:4042886,derived field: servings per week - beans/lentils,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158442,phs000007,OMOP:4042886,derived field: servings per week - cabbage/cole slaw,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157645,phs000007,OMOP:4042886,derived field: servings per week - peas/lima beans,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070103,phs000007,OMOP:4042886,derived field: servings per week - iceberg/head lettuce,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158462,phs000007,OMOP:4042886,derived field: servings per week - garlic,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068513,phs000007,OMOP:4042886,derived field: servings per week - beets,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157658,phs000007,OMOP:4042886,derived field: servings per week - alfalfa sprouts,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069060,phs000007,OMOP:4042886,derived field: servings per week - red chili sauce,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158451,phs000007,OMOP:4042886,derived field: servings per week - winter squash,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158456,phs000007,OMOP:4042886,derived field: servings per week - kale/mustard/chard,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157657,phs000007,OMOP:4042886,derived field: servings per week - beets,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157654,phs000007,OMOP:4042886,derived field: servings per week - iceberg/head lettuce,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070099,phs000007,OMOP:4042886,derived field: servings per week - yams/sweet potatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068514,phs000007,OMOP:4042886,derived field: servings per week - alfalfa sprouts,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070086,phs000007,OMOP:4042886,derived field: servings per week - string beans,fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157638,phs000007,OMOP:4042886,derived field: servings per week - broccoli,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068497,phs000007,OMOP:4042886,derived field: servings per week - brussels sprouts,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158436,phs000007,OMOP:4042886,derived field: servings per week - tomato juice,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157649,phs000007,OMOP:4042886,derived field: servings per week - summer squash,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069075,phs000007,OMOP:4042886,derived field: servings per week - yams/sweet potatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157639,phs000007,OMOP:4042886,derived field: servings per week - cabbage/cole slaw,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069080,phs000007,OMOP:4042886,derived field: servings per week - romaine/leaf lettuce,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157634,phs000007,OMOP:4042886,derived field: servings per week - tomato sauce,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158459,phs000007,OMOP:4042886,derived field: servings per week - celery,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157636,phs000007,OMOP:4042886,derived field: servings per week - tofu or soybeans,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157646,phs000007,OMOP:4042886,derived field: servings per week - mixed vegetables,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158455,phs000007,OMOP:4042886,"derived field: servings per week - spinach, raw",fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157653,phs000007,OMOP:4042886,derived field: servings per week - kale/mustard/chard,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069076,phs000007,OMOP:4042886,"derived field: servings per week - spinach, cooked",fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000682,phv00069066,phs000007,OMOP:4042886,derived field: servings per week - brussels sprouts,fhs,{#}/wk,FHS OFFSPRING EXAM 7,0,0,phv00069162,phv00177942,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002153,phv00158439,phs000007,OMOP:4042886,derived field: servings per week - tofu or soybeans,fhs,{#}/wk,FHS ORIGINAL EXAM 22,0,0,phv00158540,phv00177972,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157632,phs000007,OMOP:4042886,derived field: servings per week - tomatoes,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000680,phv00070100,phs000007,OMOP:4042886,"derived field: servings per week - spinach, cooked",fhs,{#}/wk,FHS OFFSPRING EXAM 5,0,0,phv00068241,phv00177938,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht000681,phv00068492,phs000007,OMOP:4042886,derived field: servings per week - tofu or soybeans,fhs,{#}/wk,FHS OFFSPRING EXAM 6,0,0,phv00068713,phv00177940,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157652,phs000007,OMOP:4042886,"derived field: servings per week - spinach, raw",fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002151,phv00157647,phs000007,OMOP:4042886,derived field: servings per week - beans/lentils,fhs,{#}/wk,FHS ORIGINAL EXAM 20,0,0,phv00157771,phv00177968,0,0,{#}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,0.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002150,phv00157199,phs000007,OMOP:4042886,derived field:cauliflower,fhs,{#}/wk,FHS GENERATION 3 EXAM 1,0,0,phv00157296,phv00177930,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002900,phv00172989,phs000007,OMOP:4042886,"derived field: kale, mustard greens, or chard",fhs,{#}/wk,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172393,phv00177932,0,use phv00173095 to get visit,{servings}/wk,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,1.0
MeasurementObservation,vegetable servings,vege_serving,pht002900,phv00172997,phs000007,OMOP:4042886,"derived field: onions, cooked",fhs,{#}/wk,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172393,phv00177932,0,use phv00173095 to get visit,{servings}/wk,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,1.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162587,phs000007,OMOP:4042886,derived field:yams/sweet potatoes,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162592,phs000007,OMOP:4042886,derived field:romaine/leaf lettuce,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002900,phv00172984,phs000007,OMOP:4042886,derived field: corn,fhs,{#}/wk,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172393,phv00177932,0,use phv00173095 to get visit,{servings}/wk,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,1.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162585,phs000007,OMOP:4042886,derived field:winter squash,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002150,phv00157201,phs000007,OMOP:4042886,"derived field:carrots, raw",fhs,{#}/wk,FHS GENERATION 3 EXAM 1,0,0,phv00157296,phv00177930,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002900,phv00172975,phs000007,OMOP:4042886,derived field: beans or lentils,fhs,{#}/wk,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172393,phv00177932,0,use phv00173095 to get visit,{servings}/wk,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,1.0
MeasurementObservation,vegetable servings,vege_serving,pht002150,phv00157214,phs000007,OMOP:4042886,derived field:romaine/leaf lettuce,fhs,{#}/wk,FHS GENERATION 3 EXAM 1,0,0,phv00157296,phv00177930,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002150,phv00157194,phs000007,OMOP:4042886,derived field:red chili sauce,fhs,{#}/wk,FHS GENERATION 3 EXAM 1,0,0,phv00157296,phv00177930,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162591,phs000007,OMOP:4042886,derived field:iceberg/head lettuce,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002900,phv00172977,phs000007,OMOP:4042886,derived field: peas or lima beans,fhs,{#}/wk,0,"FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2",0,phv00172393,phv00177932,0,use phv00173095 to get visit,{servings}/wk,1.0,0.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,1.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162570,phs000007,OMOP:4042886,derived field:tomato juice,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162574,phs000007,OMOP:4042886,derived field:string beans,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162577,phs000007,OMOP:4042886,derived field:cauliflower,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162590,phs000007,OMOP:4042886,derived field:kale/mustard/chard,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162573,phs000007,OMOP:4042886,derived field:tofu or soybeans,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162588,phs000007,OMOP:4042886,"derived field:spinach, cooked",fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002150,phv00157196,phs000007,OMOP:4042886,derived field:string beans,fhs,{#}/wk,FHS GENERATION 3 EXAM 1,0,0,phv00157296,phv00177930,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
MeasurementObservation,vegetable servings,vege_serving,pht002350,phv00162575,phs000007,OMOP:4042886,derived field:broccoli,fhs,{#}/wk,FHS OFFSPRING EXAM 8,0,0,phv00162112,phv00177944,0,0,{servings}/wk,1.0,1.0,1.0,1,1.0,0,0,0.0,1,0,0,0,1.0,0,0.0
