cohort,bdchm_label,phv,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,participantidphv,associatedvisit,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good,varlist,bad_map,expr,add_var_units,note,added_phv
"fhs","cesd score","phv00423824","pht009758","during the past week, i did not feel like eating; my appetite was poor","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423838","pht009758","during the past week, i enjoy life","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423828","pht009758","during the past week, i felt depressed","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423832","pht009758","during the past week, i felt fearful","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423830","pht009758","during the past week, i felt hopeful about the future","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423836","pht009758","during the past week, i felt lonely","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423840","pht009758","during the past week, i felt sad","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423829","pht009758","during the past week, i felt that everything i did was an effort","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423825","pht009758","during the past week, i felt that i could not shake off the blues, even with help from my family and friends","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423826","pht009758","during the past week, i felt that i was just as good as other people","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423841","pht009758","during the past week, i felt that people disliked me","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423839","pht009758","during the past week, i had crying spells","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423827","pht009758","during the past week, i had trouble keeping my mind on what i was doing","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423835","pht009758","during the past week, i talked less than usual","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423831","pht009758","during the past week, i thought my life had been a failure","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423823","pht009758","during the past week, i was bothered by things that usually don't bother me","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423834","pht009758","during the past week, i was happy","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423833","pht009758","during the past week, my sleep was restless","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","cesd score","phv00423837","pht009758","during the past week, people were unfriendly","","MeasurementObservation","cesd_score","{score}","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","chloride in blood","phv00008103","pht000031","chloride","","MeasurementObservation","chloride_bld","mmol/L","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in blood","phv00161767","pht002234","creatinine","","MeasurementObservation","creat_bld","mg/dL","phv00159494","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in blood","phv00166800","pht002566","creatinine","","MeasurementObservation","creat_bld","mg/dL","phv00166779","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in blood","phv00172326","pht002895","creatinine","","MeasurementObservation","creat_bld","mg/dL","phv00172304","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in blood","phv00520294","pht006026","creatinine (mg/dl), exam 3","","MeasurementObservation","creat_bld","mg/dL","phv00277015","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in blood","phv00462191","pht010726","creatinine sample type: serum","","MeasurementObservation","creat_bld","mg/dL","phv00462185","FHS EXAM LAB ASSAYS, GENERATION 3 EXAM 3, NEW OFFSPRING SPOUSE EXAM 3, OMNI 2 EXAM 3","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00462182","pht010725","24 hour urine creatinine","","MeasurementObservation","creat_urin","mg/dL","phv00462160","OFFSPRING EXAMS 5, 6, 7 AND OMNI 1 EXAMS 1, 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00070900","pht000685","concentration of urine creatinine, mm","mm","MeasurementObservation","creat_urin","mg/dL","phv00069668","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00219357","pht004362","creatinine (hilic) (sample type: urine)","","MeasurementObservation","creat_urin","mg/dL","phv00219228","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00520394","pht012881","urinary creatinine (sample type: urine)","","MeasurementObservation","creat_urin","mg/dL","phv00520376","OFFSPRING EXAM 7 AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00462178","pht010725","urine creatinine","","MeasurementObservation","creat_urin","mg/dL","phv00462160","OFFSPRING EXAMS 5, 6, 7 AND OMNI 1 EXAMS 1, 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00080752","pht001039","urine creatinine 24 hour total","mg/d","MeasurementObservation","creat_urin","mg/dL","phv00080759","OFFSPRING EXAMS 5, 6, AND OMNI 1 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00520387","pht012881","urine creatinine corrected isoprostane (sample type: urine)","","MeasurementObservation","creat_urin","mg/dL","phv00520376","OFFSPRING EXAM 7 AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","creatinine in urine","phv00227286","pht004809","urine creatinine mg/d","mg/d","MeasurementObservation","creat_urin","mg/dL","phv00227261","FHS OFFSPRING EXAM 9, OMNI 1 EXAM 4","","","",,1,1,,0,0,0,"","","","","",""
"fhs","cystatin c in blood","phv00421868","pht006013","cystatin c: cystatin-c - 2609-59 (p01034) (sample type: citrated plasma)","","MeasurementObservation","cysc_bld","mg/L","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","d-dimer","phv00422711","pht006013","d-dimer: d-dimer - 4907-56 (p02671 p02675 p02679) (sample type: citrated plasma)","","MeasurementObservation","d_dimer","ug/mL","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","d-dimer","phv00021744","pht000085","fibrin degradation fragment (ng/ml)","ng/mL","MeasurementObservation","d_dimer","ug/mL","phv00021746","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00520258","pht000396","average diastolic blood pressure","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00520296","pht006026","average diastolic blood pressure (mmhg), exam 3","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00277015","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461939","pht010724","blood pressure: 2nd reading: diastolic","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461870","pht010724","blood pressure: first reading - diastolic","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00000722","pht000009","blood pressure: second examiner, diastolic, exam 4","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00001036","FHS ORIGINAL EXAM 1-7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00522554","pht012897","diastolic blood pressure at 75 watts","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00522568","pht012897","diastolic blood pressure at peak exercise","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00520252","pht000396","diastolic blood pressure: first reading","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461005","pht004813","diastolic blood pressure: physician's first reading","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00021093","pht000074","diastolic blood pressure: physician's first reading (to nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00021427","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461060","pht004813","diastolic blood pressure: physician's second reading","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00021148","pht000074","diastolic blood pressure: physician's second reading (to nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00021427","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00520254","pht000396","diastolic blood pressure: second reading","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461150","pht004813","diastolic blood pressure: technician's reading","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00520256","pht000396","diastolic blood pressure: third reading","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00056722","FHS SHHS OFFSPRING AND OMNI 1 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461320","pht006006","numerical data - part i: nurse's blood pressure - diastolic (nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00274824","pht006007","physical exam - physician blood pressure 2nd reading - diastolic (nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00274708","FHS ORIGINAL EXAM 31","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00275181","pht006008","physical exam - physician blood pressure 2nd reading - diastolic (nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00275063","FHS ORIGINAL EXAM 32","","","",,1,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461588","pht006006","physical exam - physician blood pressure first reading - diastolic (nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00461679","pht006006","physical exam - physician blood pressure second reading - diastolic (nearest 2mm hg)","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00522549","pht012897","resting diastolic blood pressure","","MeasurementObservation","bp_diastolic","mm[Hg]","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","diastolic blood pressure","phv00055257","pht000395","seated diastolic blood pressure","","MeasurementObservation","bp_diastolic","mm[Hg]","phv00056635","FHS OFFSPRING OR OMNI 1 SHHS EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","e-selectin in blood","phv00163434","pht002425","total number of cd62e+ endothelial microparticles in events (sample: platelet poor plasma - citrate)","{#}/uL","MeasurementObservation","eselectin","ng/mL","phv00163426","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","eosinophils count","phv00008119","pht000031","eosinophils","","MeasurementObservation","eosinophil_ncnc_bld","10*3/uL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor vii","phv00422150","pht006013","coagulation factor vii: coagulation factor vii - 3184-25 (p08709) (sample type: citrated plasma)","","MeasurementObservation","factor_7","%{normal}","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor vii","phv00024570","pht000198","factor vii (%)","","MeasurementObservation","factor_7","%{normal}","phv00024576","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor vii","phv00422621","pht006013","fgf7: fibroblast growth factor 7 - 4487-1 (p21781) (sample type: citrated plasma)","","MeasurementObservation","factor_7","%{normal}","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor viii","phv00422586","pht006013","fgf-8a: fibroblast growth factor 8 isoform a - 4394-71 (p55075) (sample type: citrated plasma)","","MeasurementObservation","factor_8","[IU]/mL","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor viii","phv00421833","pht006013","fgf-8b: fibroblast growth factor 8 isoform b - 2443-10 (p55075) (sample type: citrated plasma)","","MeasurementObservation","factor_8","[IU]/mL","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","factor viii","phv00423043","pht006013","myostatin: growth/differentiation factor 8 - 14583-49 (o14793) (sample type: citrated plasma)","","MeasurementObservation","factor_8","[IU]/mL","phv00275427","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting blood glucose","phv00520299","pht006026","fasting (>= 8 hours) blood glucose (mg/dl), exam 3","","MeasurementObservation","fast_gluc_bld","mg/dL","phv00277015","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 1-3","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00001592","pht000013","blood analysis, fasting lipids re-code: serum vs plasma units for cholesterol in deck 141","","MeasurementObservation","fast_lipids","mg/dL","phv00001803","FHS ORIGINAL EXAM 11","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00001585","pht000013","blood analysis, recode:","","MeasurementObservation","fast_lipids","mg/dL","phv00001803","FHS ORIGINAL EXAM 11","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007980","pht000031","blood analysis-fasting lipids beta top fraction","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007984","pht000031","blood analysis-fasting lipids infranate after 12 hrs. at 4 degree","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007979","pht000031","blood analysis-fasting lipids origin top fraction (1.006)","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007977","pht000031","blood analysis-fasting lipids origin whole plasma","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007982","pht000031","blood analysis-fasting lipids pre-beta bottom fraction","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007981","pht000031","blood analysis-fasting lipids pre-beta top fraction","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007976","pht000031","blood analysis-fasting lipids triglyceride","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007983","pht000031","blood analysis-fasting lipids whole plasma appearance","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007978","pht000031","blood analysis-fasting lipids whole plasma pre-beta","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007987","pht000031","blood analysis-fasting lipids: confirmation type 3","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fasting lipids","phv00007985","pht000031","blood analysis-fasting lipids: cream after 12 hrs. or more","","MeasurementObservation","fast_lipids","mg/dL","phv00008379","FHS OFFSPRING EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
